date,total_cases,people_vaccinated,people_fully_vaccinated,hosp_patients,total_deaths,total_tests,stringency_index,total_cases_diff,people_fully_vaccinated_diff,hosp_patients_diff,total_deaths_diff,total_tests_diff,stringency_index_diff,total_cases_trend,total_cases_seasonal,people_vaccinated_trend,people_vaccinated_seasonal,people_fully_vaccinated_trend,people_fully_vaccinated_seasonal,hosp_patients_trend,hosp_patients_seasonal,total_deaths_trend,total_deaths_seasonal,total_tests_trend,total_tests_seasonal,stringency_index_trend,stringency_index_seasonal,total_cases_seasonal_shift_b_2m,total_cases_seasonal_shift_b_1m,total_cases_seasonal_shift_1m,total_cases_seasonal_shift_2m,total_cases_seasonal_shift_3m,people_vaccinated_seasonal_shift_b_2m,people_vaccinated_seasonal_shift_b_1m,people_vaccinated_seasonal_shift_1m,people_vaccinated_seasonal_shift_2m,people_vaccinated_seasonal_shift_3m,people_fully_vaccinated_seasonal_shift_b_2m,people_fully_vaccinated_seasonal_shift_b_1m,people_fully_vaccinated_seasonal_shift_1m,people_fully_vaccinated_seasonal_shift_2m,people_fully_vaccinated_seasonal_shift_3m,hosp_patients_seasonal_shift_b_2m,hosp_patients_seasonal_shift_b_1m,hosp_patients_seasonal_shift_1m,hosp_patients_seasonal_shift_2m,hosp_patients_seasonal_shift_3m,total_deaths_seasonal_shift_b_2m,total_deaths_seasonal_shift_b_1m,total_deaths_seasonal_shift_1m,total_deaths_seasonal_shift_2m,total_deaths_seasonal_shift_3m,total_tests_seasonal_shift_b_2m,total_tests_seasonal_shift_b_1m,total_tests_seasonal_shift_1m,total_tests_seasonal_shift_2m,total_tests_seasonal_shift_3m,stringency_index_seasonal_shift_b_2m,stringency_index_seasonal_shift_b_1m,stringency_index_seasonal_shift_1m,stringency_index_seasonal_shift_2m,stringency_index_seasonal_shift_3m
2021-02-28,1089064.4285714286,915000.8571428572,283260.4285714286,1341.2857142857142,15558.57142857143,6708925.571428572,78.7,5358.142857143073,15224.428571428594,-41.14285714285711,-43.14285714285688,28568.857142857276,0.0,1090357.357142857,848.7088082836938,926261.7142857142,10476.184045758813,284871.96428571426,-1308.6190718006342,1368.875,74.72558469742053,15507.482142857143,-33.35211805555607,6727345.267857143,-4428.556011904857,77.5767857142857,1.0489081101190454,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2021-03-07,1120990.2857142857,1120841.0,377536.14285714284,1371.0,15849.857142857143,6927212.571428572,76.05714285714285,691.2857142854482,-15451.714285714348,29.71428571428578,-83.57142857142935,21098.28571428545,-2.642857142857153,1123196.107142857,-369.0834089782228,1109430.0357142857,-17793.667375372173,373344.03571428574,-4775.862070312563,1370.5357142857144,-29.187785838293642,15818.32142857143,37.98258432539644,6951091.232142856,-19421.186488095278,76.65178571428572,-0.9078909970238108,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2021-03-14,1155136.2857142857,1314589.142857143,458328.14285714284,1354.7142857142858,16109.857142857143,7179895.142857143,75.0,2220.142857142957,-15668.571428571362,-16.28571428571422,-31.285714285713766,34395.5714285709,-1.0571428571428498,1160418.6428571427,-652.6222234622661,1286428.3035714286,-4812.723811383804,465434.10714285716,2608.8965234375446,1408.357142857143,-44.21294704861099,16082.517857142855,20.448754960318126,7201133.5,9300.968273809716,75.72678571428571,-0.6205323660714267,,-652.6222234622661,-652.6222234622661,-652.6222234622661,-652.6222234622661,,-4812.723811383804,-4812.723811383804,-4812.723811383804,-4812.723811383804,,2608.8965234375446,2608.8965234375446,2608.8965234375446,2608.8965234375446,,-44.21294704861099,-44.21294704861099,-44.21294704861099,-44.21294704861099,,20.448754960318126,20.448754960318126,20.448754960318126,20.448754960318126,,9300.968273809716,9300.968273809716,9300.968273809716,9300.968273809716,,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2021-03-21,1197357.0,1450537.857142857,557333.2857142858,1447.857142857143,16326.285714285714,7464926.428571428,75.0,8074.714285714319,31696.857142857218,93.14285714285711,-43.57142857142935,32348.71428571455,0.0,1202696.9464285714,172.99682415679513,1469932.8035714284,12130.207140997163,559131.0178571428,3475.5846186756526,1472.2142857142858,-1.3248518105158773,16311.375,-25.079221230158502,7469665.910714285,14548.774226190419,75.13214285714285,0.47951525297619246,,172.99682415679513,172.99682415679513,172.99682415679513,172.99682415679513,,12130.207140997163,12130.207140997163,12130.207140997163,12130.207140997163,,3475.5846186756526,3475.5846186756526,3475.5846186756526,3475.5846186756526,,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,,-25.079221230158502,-25.079221230158502,-25.079221230158502,-25.079221230158502,,14548.774226190419,14548.774226190419,14548.774226190419,14548.774226190419,,0.47951525297619246,0.47951525297619246,0.47951525297619246,0.47951525297619246
2021-03-28,1247317.5714285714,1604489.5714285714,653817.2857142857,1578.4285714285713,16529.571428571428,7756074.142857143,75.0,7739.857142857043,-20734.28571428603,130.57142857142844,-13.142857142856883,6116.428571429104,0.0,1249643.3392857143,848.7088082836938,1724423.8928571427,10476.184045758813,651428.2321428572,-1308.6190718006342,1551.892857142857,74.72558469742053,16515.178571428572,-33.35211805555607,7744795.749999999,-4428.556011904857,75.0,1.0489081101190454,,848.7088082836938,848.7088082836938,848.7088082836938,848.7088082836938,,10476.184045758813,10476.184045758813,10476.184045758813,10476.184045758813,,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,,74.72558469742053,74.72558469742053,74.72558469742053,74.72558469742053,,-33.35211805555607,-33.35211805555607,-33.35211805555607,-33.35211805555607,,-4428.556011904857,-4428.556011904857,-4428.556011904857,-4428.556011904857,,1.0489081101190454,1.0489081101190454,1.0489081101190454,1.0489081101190454
2021-04-04,1300963.5714285714,1899388.2857142857,756554.5714285715,1644.7142857142858,16709.714285714286,8028323.285714285,75.0,3685.428571428638,8774.428571428987,66.28571428571445,-23.142857142855064,-18898.571428571828,0.0,1299868.1607142857,-369.0834089782228,2118391.3214285714,-17793.667375372173,738309.9285714286,-4775.862070312563,1629.6785714285713,-29.187785838293642,16703.410714285714,37.98258432539644,8012505.624999999,-19421.186488095278,75.0,-0.9078909970238108,,-369.0834089782228,-369.0834089782228,-369.0834089782228,-369.0834089782228,,-17793.667375372173,-17793.667375372173,-17793.667375372173,-17793.667375372173,,-4775.862070312563,-4775.862070312563,-4775.862070312563,-4775.862070312563,,-29.187785838293642,-29.187785838293642,-29.187785838293642,-29.187785838293642,,37.98258432539644,37.98258432539644,37.98258432539644,37.98258432539644,,-19421.186488095278,-19421.186488095278,-19421.186488095278,-19421.186488095278,,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
2021-04-11,1350734.142857143,2571970.5714285714,817687.4285714285,1718.4285714285713,16880.428571428572,8279823.142857143,75.0,-3875.428571428405,-47857.71428571467,73.71428571428555,-9.428571428572468,-20749.28571428545,0.0,1352305.1964285716,-652.6222234622661,2609029.25,-4812.723811383804,816444.1785714285,2608.8965234375446,1673.4464285714287,-44.21294704861099,16881.839285714286,20.448754960318126,8247993.357142856,9300.968273809716,75.0,-0.6205323660714267,,,-652.6222234622661,-652.6222234622661,-652.6222234622661,,,-4812.723811383804,-4812.723811383804,-4812.723811383804,,,2608.8965234375446,2608.8965234375446,2608.8965234375446,,,-44.21294704861099,-44.21294704861099,-44.21294704861099,,,20.448754960318126,20.448754960318126,20.448754960318126,,,9300.968273809716,9300.968273809716,9300.968273809716,,,-0.6205323660714267,-0.6205323660714267,-0.6205323660714267
2021-04-18,1403557.7142857143,3344895.8571428573,893027.5714285715,1706.4285714285713,17061.571428571428,8506677.428571427,75.0,3052.999999999767,55811.71428571467,-12.0,10.42857142856883,-24645.57142857276,0.0,1402901.3214285714,172.99682415679513,3079853.2678571427,12130.207140997163,875946.9464285715,3475.5846186756526,1688.0535714285713,-1.3248518105158773,17041.51785714286,-25.079221230158502,8424499.92857143,14548.774226190419,75.0,0.47951525297619246,,,172.99682415679513,172.99682415679513,172.99682415679513,,,12130.207140997163,12130.207140997163,12130.207140997163,,,3475.5846186756526,3475.5846186756526,3475.5846186756526,,,-1.3248518105158773,-1.3248518105158773,-1.3248518105158773,,,-25.079221230158502,-25.079221230158502,-25.079221230158502,,,14548.774226190419,14548.774226190419,14548.774226190419,,,0.47951525297619246,0.47951525297619246,0.47951525297619246
2021-04-25,1460613.142857143,3635235.0,943197.0,1670.0,17221.714285714286,8598225.0,75.0,4231.857142857276,-39378.00000000035,-36.42857142857133,-20.999999999996362,-135306.71428571176,0.0,1450795.7607142872,848.7088082836938,3314384.1857142895,10476.184045758813,991915.7517857156,-1308.6190718006342,1820.3267857142873,74.72558469742053,17267.819642857154,-33.35211805555607,8779682.435714291,-4428.556011904857,74.89428571428576,1.0489081101190454,,,848.7088082836938,848.7088082836938,848.7088082836938,,,10476.184045758813,10476.184045758813,10476.184045758813,,,-1308.6190718006342,-1308.6190718006342,-1308.6190718006342,,,74.72558469742053,74.72558469742053,74.72558469742053,,,-33.35211805555607,-33.35211805555607,-33.35211805555607,,,-4428.556011904857,-4428.556011904857,-4428.556011904857,,,1.0489081101190454,1.0489081101190454,1.0489081101190454
2021-05-02,1492437.0,3635235.0,943197.0,1670.0,17295.0,8598225.0,75.0,-25231.571428571595,-24998.714285714086,0.0,-86.85714285714494,-91547.57142857276,0.0,1500700.7178571445,-369.0834089782228,3695509.8625000045,-17793.667375372173,1077797.8696428589,-4775.862070312563,1888.4750000000022,-29.187785838293642,17457.782142857155,37.98258432539644,9039951.657142863,-19421.186488095278,74.8546428571429,-0.9078909970238108,,,-369.0834089782228,-369.0834089782228,-369.0834089782228,,,-17793.667375372173,-17793.667375372173,-17793.667375372173,,,-4775.862070312563,-4775.862070312563,-4775.862070312563,,,-29.187785838293642,-29.187785838293642,-29.187785838293642,,,37.98258432539644,37.98258432539644,37.98258432539644,,,-19421.186488095278,-19421.186488095278,-19421.186488095278,,,-0.9078909970238108,-0.9078909970238108,-0.9078909970238108
